queue_id,service_id,called,letter,position,created_date,created_time,updated_date,updated_time
102,1,1,W,0,2024-01-26,11:17:59,2024-01-26,12:53:43
103,1,1,W,0,2024-01-26,11:19:56,2024-01-26,12:59:06
104,1,1,W,0,2024-01-26,11:22:56,2024-01-26,13:05:43
105,1,1,W,0,2024-01-26,11:23:08,2024-01-26,13:07:40
106,2,1,NR,0,2024-01-26,11:23:23,2024-01-26,13:24:41
107,2,1,NR,0,2024-01-26,11:30:54,2024-01-26,13:25:17
108,1,1,W,0,2024-01-26,11:32:04,2024-01-26,13:19:40
109,1,1,W,0,2024-01-26,11:32:23,2024-01-26,13:22:44
110,2,1,NR,0,2024-01-26,11:32:59,2024-01-26,13:27:06
111,1,1,W,0,2024-01-26,11:37:17,2024-01-26,13:23:14
112,1,1,W,0,2024-01-26,11:37:35,2024-01-26,13:31:28
113,2,1,NR,0,2024-01-26,12:13:15,2024-01-26,13:32:48
114,1,1,W,0,2024-01-26,12:13:31,2024-01-26,13:43:29
115,1,1,W,0,2024-01-26,12:13:47,2024-01-26,13:45:31
116,1,1,W,0,2024-01-26,12:13:58,2024-01-26,13:46:13
117,2,1,NR,0,2024-01-26,12:14:37,2024-01-26,13:38:39
118,2,1,NR,0,2024-01-26,12:15:38,2024-01-26,13:42:52
119,2,1,NR,0,2024-01-26,12:15:57,2024-01-26,13:46:07
120,2,1,NR,0,2024-01-26,12:16:23,2024-01-26,13:59:38
121,2,1,NR,0,2024-01-26,12:16:57,2024-01-26,14:05:56
122,3,1,T,0,2024-01-26,12:18:50,2024-01-26,13:56:59
123,3,1,T,0,2024-01-26,12:19:08,2024-01-26,14:11:51
124,1,1,W,0,2024-01-26,12:19:36,2024-01-26,13:52:08
125,1,1,W,0,2024-01-26,12:19:46,2024-01-26,14:03:10
126,1,1,W,0,2024-01-26,12:20:00,2024-01-26,14:18:26
127,3,1,T,0,2024-01-26,12:32:21,2024-01-26,14:12:22
128,3,1,T,0,2024-01-26,12:32:31,2024-01-26,14:27:21
129,3,1,T,0,2024-01-26,12:33:07,2024-01-26,14:40:05
130,3,1,T,0,2024-01-26,12:33:37,2024-01-26,14:58:47
131,3,1,T,0,2024-01-26,12:34:08,2024-01-26,15:08:53
132,3,1,T,0,2024-01-26,12:34:58,2024-01-26,15:20:56
133,3,1,T,0,2024-01-26,12:35:38,2024-01-26,15:37:26
134,3,1,T,0,2024-01-26,12:35:54,2024-01-26,15:37:39
135,2,1,NR,0,2024-01-26,12:37:28,2024-01-26,14:13:52
136,2,1,NR,0,2024-01-26,12:38:09,2024-01-26,14:16:08
137,1,1,W,0,2024-01-26,12:38:22,2024-01-26,14:18:59
138,2,1,NR,0,2024-01-26,12:38:52,2024-01-26,14:25:56
139,1,1,W,0,2024-01-26,12:40:13,2024-01-26,14:22:01
140,1,1,W,0,2024-01-26,12:40:57,2024-01-26,14:26:32
141,2,1,NR,0,2024-01-26,12:42:17,2024-01-26,14:40:43
142,2,1,NR,0,2024-01-26,12:44:01,2024-01-26,14:40:50
143,2,1,NR,0,2024-01-26,12:45:46,2024-01-26,14:42:59
144,2,1,NR,0,2024-01-26,12:45:59,2024-01-26,14:53:32
145,1,1,W,0,2024-01-26,12:46:40,2024-01-26,14:28:41
146,1,1,W,0,2024-01-26,12:49:17,2024-01-26,14:37:28
147,3,1,T,0,2024-01-26,12:50:08,2024-01-26,15:37:49
148,2,1,NR,0,2024-01-26,12:52:27,2024-01-26,14:57:54
149,2,1,NR,0,2024-01-26,12:55:20,2024-01-26,15:00:54
150,1,1,W,0,2024-01-26,12:57:16,2024-01-26,14:37:50
151,1,1,W,0,2024-01-26,12:59:24,2024-01-26,14:38:29
152,2,1,NR,0,2024-01-26,13:03:05,2024-01-26,15:12:40
153,2,1,NR,0,2024-01-26,13:03:25,2024-01-26,15:17:11
154,2,1,NR,0,2024-01-26,13:03:39,2024-01-26,15:27:54
155,2,1,NR,0,2024-01-26,13:10:42,2024-01-26,15:37:11
156,2,1,NR,0,2024-01-26,13:12:22,2024-01-26,15:52:08
157,1,1,W,0,2024-01-26,13:13:31,2024-01-26,14:39:15
158,2,1,NR,0,2024-01-26,13:23:06,2024-01-26,15:52:45
159,2,1,NR,0,2024-01-26,13:26:08,2024-01-26,15:53:05
160,2,1,NR,0,2024-01-26,13:26:34,2024-01-26,15:56:27
161,1,1,W,0,2024-01-26,13:27:22,2024-01-26,14:39:54
162,2,1,NR,0,2024-01-26,13:27:53,2024-01-26,16:02:49
163,1,1,W,0,2024-01-26,13:28:29,2024-01-26,14:40:14
164,2,1,NR,0,2024-01-26,13:32:10,2024-01-26,16:06:13
165,1,1,W,0,2024-01-26,13:33:32,2024-01-26,14:49:50
166,2,1,NR,0,2024-01-26,13:39:44,2024-01-26,16:07:16
167,2,1,NR,0,2024-01-26,13:48:00,2024-01-26,16:18:21
168,1,1,W,0,2024-01-26,13:50:21,2024-01-26,15:04:27
169,1,1,W,0,2024-01-26,13:55:16,2024-01-26,15:07:57
170,2,1,NR,0,2024-01-26,13:55:58,2024-01-26,16:19:29
171,1,1,W,0,2024-01-26,14:10:39,2024-01-26,15:13:58
172,1,1,W,0,2024-01-26,14:10:50,2024-01-26,15:14:43
173,2,1,NR,0,2024-01-26,14:15:04,2024-01-26,16:29:17
174,1,1,W,0,2024-01-26,14:22:43,2024-01-26,15:14:55
175,1,1,W,0,2024-01-26,14:24:38,2024-01-26,15:15:13
176,1,1,W,0,2024-01-26,14:29:49,2024-01-26,15:18:51
177,2,1,NR,0,2024-01-26,14:35:15,2024-01-26,16:29:28
178,1,1,W,0,2024-01-26,14:50:06,2024-01-26,15:30:39
179,1,1,W,0,2024-01-26,15:00:10,2024-01-26,15:34:26
180,1,1,W,0,2024-01-26,15:30:32,2024-01-26,15:38:57
181,1,1,W,0,2024-01-26,15:32:41,2024-01-26,15:39:42
182,2,1,NR,0,2024-01-28,09:25:01,2024-01-28,09:30:59
183,2,1,NR,0,2024-01-28,09:25:23,2024-01-28,09:50:00
184,2,1,NR,0,2024-01-28,09:26:49,2024-01-28,09:50:07
185,1,1,W,0,2024-01-28,09:28:10,2024-01-28,09:51:12
186,1,1,W,0,2024-01-28,09:28:28,2024-01-28,09:51:42
187,2,1,NR,0,2024-01-28,09:30:35,2024-01-28,09:50:17
188,3,1,T,0,2024-01-28,09:33:22,2024-01-28,13:25:56
189,1,1,W,0,2024-01-28,09:33:34,2024-01-28,09:51:59
190,1,1,W,0,2024-01-28,09:38:30,2024-01-28,09:52:34
191,2,1,NR,0,2024-01-28,09:39:14,2024-01-28,10:02:46
192,1,1,W,0,2024-01-28,09:39:48,2024-01-28,09:52:50
193,1,1,W,0,2024-01-28,09:40:09,2024-01-28,09:55:58
194,1,1,W,0,2024-01-28,09:40:22,2024-01-28,10:00:25
195,1,1,W,0,2024-01-28,09:40:37,2024-01-28,10:03:21
196,1,1,W,0,2024-01-28,09:40:47,2024-01-28,10:04:31
197,1,1,W,0,2024-01-28,09:40:57,2024-01-28,10:04:35
198,1,1,W,0,2024-01-28,09:41:08,2024-01-28,10:04:41
199,1,1,W,0,2024-01-28,10:01:03,2024-01-28,10:05:35
200,1,1,W,0,2024-01-28,10:02:42,2024-01-28,10:10:54
201,1,1,W,0,2024-01-28,10:03:06,2024-01-28,10:12:22
202,2,1,NR,0,2024-01-28,10:08:36,2024-01-28,10:12:46
203,1,1,W,0,2024-01-28,10:09:15,2024-01-28,10:12:32
204,1,1,W,0,2024-01-28,10:09:29,2024-01-28,10:18:07
205,2,1,NR,0,2024-01-28,10:09:52,2024-01-28,10:16:45
206,1,1,W,0,2024-01-28,10:12:08,2024-01-28,10:24:14
207,2,1,NR,0,2024-01-28,10:18:19,2024-01-28,10:35:06
208,1,1,W,0,2024-01-28,10:19:26,2024-01-28,10:24:27
209,2,1,NR,0,2024-01-28,10:20:37,2024-01-28,10:39:54
210,2,1,NR,0,2024-01-28,10:25:36,2024-01-28,10:45:03
211,2,1,NR,0,2024-01-28,10:26:15,2024-01-28,10:48:53
212,1,1,W,0,2024-01-28,10:26:52,2024-01-28,10:28:13
213,1,1,W,0,2024-01-28,10:27:10,2024-01-28,10:29:20
214,2,1,NR,0,2024-01-28,10:32:45,2024-01-28,10:56:04
215,2,1,NR,0,2024-01-28,10:36:19,2024-01-28,11:00:28
216,1,1,W,0,2024-01-28,10:37:31,2024-01-28,10:40:00
217,1,1,W,0,2024-01-28,10:39:44,2024-01-28,10:42:00
218,1,1,W,0,2024-01-28,10:43:39,2024-01-28,10:44:45
219,1,1,W,0,2024-01-28,10:47:55,2024-01-28,10:49:49
220,1,1,W,0,2024-01-28,10:48:16,2024-01-28,10:51:36
221,1,1,W,0,2024-01-28,10:48:52,2024-01-28,10:55:29
222,1,1,W,0,2024-01-28,10:49:57,2024-01-28,10:58:07
223,1,1,W,0,2024-01-28,10:50:13,2024-01-28,11:00:40
224,1,1,W,0,2024-01-28,10:50:28,2024-01-28,11:06:58
225,1,1,W,0,2024-01-28,10:50:39,2024-01-28,11:07:36
226,1,1,W,0,2024-01-28,10:51:45,2024-01-28,11:12:41
227,1,1,W,0,2024-01-28,10:52:12,2024-01-28,11:22:53
228,2,1,NR,0,2024-01-28,10:57:44,2024-01-28,11:09:10
229,2,1,NR,0,2024-01-28,10:58:04,2024-01-28,11:10:06
230,3,1,T,0,2024-01-28,11:01:26,2024-01-28,13:26:28
231,1,1,W,0,2024-01-28,11:02:21,2024-01-28,11:25:02
232,1,1,W,0,2024-01-28,11:07:46,2024-01-28,11:25:50
233,2,1,NR,0,2024-01-28,11:10:47,2024-01-28,11:14:45
234,1,1,W,0,2024-01-28,11:11:32,2024-01-28,11:26:51
235,1,1,W,0,2024-01-28,11:11:48,2024-01-28,11:41:25
236,2,1,NR,0,2024-01-28,11:12:17,2024-01-28,11:24:04
237,1,1,W,0,2024-01-28,11:15:59,2024-01-28,11:45:14
238,1,1,W,0,2024-01-28,11:16:26,2024-01-28,11:49:08
239,2,1,NR,0,2024-01-28,11:20:34,2024-01-28,11:29:26
240,1,1,W,0,2024-01-28,11:20:53,2024-01-28,12:19:41
241,2,1,NR,0,2024-01-28,11:21:31,2024-01-28,11:35:00
242,2,1,NR,0,2024-01-28,11:22:02,2024-01-28,11:39:25
243,2,1,NR,0,2024-01-28,11:22:36,2024-01-28,11:42:10
244,1,1,W,0,2024-01-28,11:23:34,2024-01-28,12:19:51
245,2,1,NR,0,2024-01-28,11:25:04,2024-01-28,11:48:37
246,1,1,W,0,2024-01-28,11:25:24,2024-01-28,12:32:20
247,1,1,W,0,2024-01-28,11:27:44,2024-01-28,12:32:46
248,1,1,W,0,2024-01-28,11:28:07,2024-01-28,12:42:25
249,2,1,NR,0,2024-01-28,11:28:50,2024-01-28,11:58:47
250,1,1,W,0,2024-01-28,11:29:13,2024-01-28,12:44:11
251,1,1,W,0,2024-01-28,11:30:18,2024-01-28,12:47:24
252,2,1,NR,0,2024-01-28,11:30:51,2024-01-28,12:52:44
253,1,1,W,0,2024-01-28,11:34:10,2024-01-28,12:47:55
254,3,1,T,0,2024-01-28,11:35:47,2024-01-28,13:49:34
255,1,1,W,0,2024-01-28,11:36:15,2024-01-28,12:49:50
256,1,1,W,0,2024-01-28,11:36:26,2024-01-28,12:50:05
257,1,1,W,0,2024-01-28,11:36:43,2024-01-28,12:50:43
258,2,1,NR,0,2024-01-28,11:36:58,2024-01-28,12:59:08
259,2,1,NR,0,2024-01-28,11:37:20,2024-01-28,13:00:13
260,2,1,NR,0,2024-01-28,11:37:52,2024-01-28,13:12:16
261,1,1,W,0,2024-01-28,11:39:00,2024-01-28,12:54:08
262,2,1,NR,0,2024-01-28,11:39:27,2024-01-28,13:16:32
263,2,1,NR,0,2024-01-28,11:41:16,2024-01-28,13:17:27
264,1,1,W,0,2024-01-28,11:46:40,2024-01-28,12:54:34
265,2,1,NR,0,2024-01-28,11:50:05,2024-01-28,13:18:43
266,1,1,W,0,2024-01-28,11:56:02,2024-01-28,12:54:59
267,2,1,NR,0,2024-01-28,11:56:24,2024-01-28,13:23:40
268,1,1,W,0,2024-01-28,11:58:15,2024-01-28,12:55:02
269,2,1,NR,0,2024-01-28,12:02:01,2024-01-28,13:30:18
270,1,1,W,0,2024-01-28,12:04:20,2024-01-28,12:58:30
271,3,1,T,0,2024-01-28,12:07:21,2024-01-28,14:11:22
272,3,1,T,0,2024-01-28,12:29:32,2024-01-28,14:25:14
273,2,1,NR,0,2024-01-28,12:29:49,2024-01-28,13:30:41
274,2,1,NR,0,2024-01-28,12:30:18,2024-01-28,13:34:06
275,1,1,W,0,2024-01-28,12:30:35,2024-01-28,13:01:05
276,3,1,T,0,2024-01-28,12:31:00,2024-01-28,14:44:26
277,1,1,W,0,2024-01-28,12:31:09,2024-01-28,13:09:41
278,3,1,T,0,2024-01-28,12:31:58,2024-01-28,15:08:00
279,1,1,W,0,2024-01-28,12:32:10,2024-01-28,13:13:30
280,2,1,NR,0,2024-01-28,12:32:25,2024-01-28,13:38:32
281,2,1,NR,0,2024-01-28,12:33:01,2024-01-28,13:40:05
282,3,1,T,0,2024-01-28,12:34:16,2024-01-28,15:10:58
283,1,1,W,0,2024-01-28,12:34:32,2024-01-28,13:18:16
284,2,1,NR,0,2024-01-28,12:35:04,2024-01-28,13:42:14
285,1,1,W,0,2024-01-28,12:35:24,2024-01-28,13:32:17
286,2,1,NR,0,2024-01-28,12:35:36,2024-01-28,13:51:48
287,1,1,W,0,2024-01-28,12:35:50,2024-01-28,13:56:51
288,1,1,W,0,2024-01-28,12:36:00,2024-01-28,14:01:57
289,1,1,W,0,2024-01-28,12:36:13,2024-01-28,14:02:17
290,1,1,W,0,2024-01-28,12:36:25,2024-01-28,14:09:52
291,1,1,W,0,2024-01-28,12:36:34,2024-01-28,14:19:13
292,1,1,W,0,2024-01-28,12:36:42,2024-01-28,14:24:53
293,1,1,W,0,2024-01-28,12:36:52,2024-01-28,14:25:11
294,1,1,W,0,2024-01-28,12:37:01,2024-01-28,14:28:51
295,3,1,T,0,2024-01-28,12:37:28,2024-01-28,15:23:10
296,3,1,T,0,2024-01-28,12:38:21,2024-01-28,15:43:22
297,3,1,T,0,2024-01-28,12:38:58,2024-01-28,15:43:48
298,3,1,T,0,2024-01-28,12:39:53,2024-01-28,15:44:54
299,1,1,W,0,2024-01-28,12:40:18,2024-01-28,14:29:17
300,3,1,T,0,2024-01-28,12:41:42,2024-01-28,16:13:07
301,2,1,NR,0,2024-01-28,12:45:07,2024-01-28,13:52:53
302,2,1,NR,0,2024-01-28,12:46:38,2024-01-28,14:06:17
303,1,1,W,0,2024-01-28,12:48:35,2024-01-28,14:32:50
304,2,1,NR,0,2024-01-28,12:49:25,2024-01-28,14:08:45
305,2,1,NR,0,2024-01-28,12:49:36,2024-01-28,14:17:38
306,1,1,W,0,2024-01-28,12:49:58,2024-01-28,14:35:31
307,1,1,W,0,2024-01-28,12:50:51,2024-01-28,14:49:47
308,1,1,W,0,2024-01-28,13:17:48,2024-01-28,14:50:18
309,1,1,W,0,2024-01-28,13:18:38,2024-01-28,14:51:25
310,2,1,NR,0,2024-01-28,13:19:14,2024-01-28,14:23:42
311,2,1,NR,0,2024-01-28,13:20:06,2024-01-28,14:24:29
312,1,1,W,0,2024-01-28,13:21:05,2024-01-28,15:01:50
313,2,1,NR,0,2024-01-28,13:22:34,2024-01-28,14:42:49
314,1,1,W,0,2024-01-28,13:23:42,2024-01-28,15:02:40
315,1,1,W,0,2024-01-28,13:23:55,2024-01-28,15:15:18
316,1,1,W,0,2024-01-28,13:24:33,2024-01-28,15:20:48
317,1,1,W,0,2024-01-28,13:26:02,2024-01-28,15:22:07
318,1,1,W,0,2024-01-28,13:26:48,2024-01-28,15:27:22
319,1,1,W,0,2024-01-28,13:27:03,2024-01-28,15:33:35
320,1,1,W,0,2024-01-28,13:30:48,2024-01-28,15:38:31
321,2,1,NR,0,2024-01-28,13:32:36,2024-01-28,14:50:37
322,1,1,W,0,2024-01-28,13:33:25,2024-01-28,15:39:06
323,2,1,NR,0,2024-01-28,13:34:37,2024-01-28,15:01:17
324,2,1,NR,0,2024-01-28,13:35:22,2024-01-28,15:04:55
325,2,1,NR,0,2024-01-28,13:36:02,2024-01-28,15:12:12
326,1,1,W,0,2024-01-28,13:36:40,2024-01-28,15:42:38
327,2,1,NR,0,2024-01-28,13:37:36,2024-01-28,15:18:11
328,2,1,NR,0,2024-01-28,13:38:46,2024-01-28,15:28:23
329,2,1,NR,0,2024-01-28,13:39:32,2024-01-28,15:43:13
330,1,1,W,0,2024-01-28,13:41:01,2024-01-28,15:43:04
331,1,1,W,0,2024-01-28,13:41:21,2024-01-28,15:44:24
332,2,1,NR,0,2024-01-28,13:41:34,2024-01-28,15:45:38
333,1,1,W,0,2024-01-28,13:42:28,2024-01-28,15:44:30
334,2,1,NR,0,2024-01-28,13:49:50,2024-01-28,15:47:33
335,3,1,T,0,2024-01-28,13:50:32,2024-01-28,16:28:41
336,3,1,T,0,2024-01-28,13:50:52,2024-01-28,17:05:14
337,3,1,T,0,2024-01-28,13:51:08,2024-01-28,17:15:54
338,1,1,W,0,2024-01-28,13:51:32,2024-01-28,15:54:13
339,2,1,NR,0,2024-01-28,13:51:48,2024-01-28,15:56:23
340,1,1,W,0,2024-01-28,13:52:33,2024-01-28,16:02:12
341,2,1,NR,0,2024-01-28,13:55:10,2024-01-28,15:59:29
342,3,1,T,0,2024-01-28,13:56:22,2024-01-28,17:25:53
343,3,1,T,0,2024-01-28,13:56:51,2024-01-28,17:31:34
344,1,1,W,0,2024-01-28,13:57:05,2024-01-28,16:11:16
345,2,1,NR,0,2024-01-28,13:57:48,2024-01-28,16:08:10
346,1,1,W,0,2024-01-28,13:58:33,2024-01-28,16:12:19
347,2,1,NR,0,2024-01-28,14:00:30,2024-01-28,16:12:36
348,1,1,W,0,2024-01-28,14:01:54,2024-01-28,16:12:37
349,2,1,NR,0,2024-01-28,14:02:51,2024-01-28,16:22:11
350,2,1,NR,0,2024-01-28,14:03:29,2024-01-28,16:22:25
351,1,1,W,0,2024-01-28,14:04:23,2024-01-28,16:13:00
352,2,1,NR,0,2024-01-28,14:04:53,2024-01-28,16:23:02
353,1,1,W,0,2024-01-28,14:05:32,2024-01-28,16:13:18
354,1,1,W,0,2024-01-28,14:07:04,2024-01-28,16:14:06
355,2,1,NR,0,2024-01-28,14:08:10,2024-01-28,16:23:54
356,2,1,NR,0,2024-01-28,14:09:47,2024-01-28,16:33:03
357,1,1,W,0,2024-01-28,14:10:05,2024-01-28,16:15:03
358,2,1,NR,0,2024-01-28,14:13:27,2024-01-28,16:36:41
359,2,1,NR,0,2024-01-28,14:14:49,2024-01-28,16:37:31
360,2,1,NR,0,2024-01-28,14:19:55,2024-01-28,16:39:05
361,2,1,NR,0,2024-01-28,14:20:52,2024-01-28,16:40:01
362,2,1,NR,0,2024-01-28,14:23:18,2024-01-28,16:43:09
363,2,1,NR,0,2024-01-28,14:24:54,2024-01-28,16:52:43
364,2,1,NR,0,2024-01-28,14:28:21,2024-01-28,16:54:25
365,1,1,W,0,2024-01-28,14:29:56,2024-01-28,16:15:22
366,1,1,W,0,2024-01-28,14:30:51,2024-01-28,16:15:36
367,2,1,NR,0,2024-01-28,14:41:30,2024-01-28,16:54:43
368,1,1,W,0,2024-01-28,14:42:10,2024-01-28,16:20:40
369,2,1,NR,0,2024-01-28,14:42:23,2024-01-28,16:55:47
370,1,1,W,0,2024-01-28,14:43:14,2024-01-28,16:25:49
371,2,1,NR,0,2024-01-28,14:43:27,2024-01-28,17:09:41
372,2,1,NR,0,2024-01-28,14:44:14,2024-01-28,17:11:07
373,2,1,NR,0,2024-01-28,14:45:25,2024-01-28,17:13:18
374,1,1,W,0,2024-01-28,14:46:04,2024-01-28,16:29:34
375,1,1,W,0,2024-01-28,14:54:56,2024-01-28,16:44:43
376,2,1,NR,0,2024-01-28,14:55:27,2024-01-28,17:20:19
377,1,1,W,0,2024-01-28,15:05:02,2024-01-28,16:45:03
378,2,1,NR,0,2024-01-28,15:09:09,2024-01-28,17:24:26
379,1,1,W,0,2024-01-28,15:15:40,2024-01-28,16:45:16
380,2,1,NR,0,2024-01-28,15:18:25,2024-01-28,17:24:45
381,2,1,NR,0,2024-01-28,15:18:57,2024-01-28,17:24:56
382,2,1,NR,0,2024-01-28,15:19:34,2024-01-28,17:24:58
383,2,1,NR,0,2024-01-28,15:20:16,2024-01-28,17:25:41
384,2,1,NR,0,2024-01-28,15:24:59,2024-01-28,17:32:57
385,2,1,NR,0,2024-01-28,15:25:27,2024-01-28,17:35:31
386,1,1,W,0,2024-01-28,15:26:33,2024-01-28,16:53:11
387,2,1,NR,0,2024-01-28,15:31:40,2024-01-28,17:39:44
388,2,1,NR,0,2024-01-28,15:34:20,2024-01-28,17:40:38
389,1,1,W,0,2024-01-28,15:38:20,2024-01-28,16:55:23
390,2,1,NR,0,2024-01-28,15:44:32,2024-01-28,17:44:54
391,2,1,NR,0,2024-01-28,15:45:43,2024-01-28,17:46:56
392,2,1,NR,0,2024-01-28,15:46:29,2024-01-28,17:53:50
393,2,1,NR,0,2024-01-28,15:53:13,2024-01-28,17:57:18
394,1,1,W,0,2024-01-28,15:53:46,2024-01-28,16:58:14
395,1,1,W,0,2024-01-28,15:56:17,2024-01-28,17:05:33
396,1,1,W,0,2024-01-28,15:59:46,2024-01-28,17:05:59
397,2,1,NR,0,2024-01-28,16:01:49,2024-01-28,18:00:47
398,2,1,NR,0,2024-01-29,13:29:38,2024-01-29,13:35:38
399,2,1,NR,0,2024-01-29,13:30:34,2024-01-29,13:36:17
400,2,1,NR,0,2024-01-29,13:31:31,2024-01-29,13:39:12
401,2,1,NR,0,2024-01-29,13:31:59,2024-01-29,13:40:00
402,3,1,T,0,2024-01-29,13:32:30,2024-01-29,14:16:19
403,2,1,NR,0,2024-01-29,13:33:24,2024-01-29,13:40:07
404,2,1,NR,0,2024-01-29,13:33:34,2024-01-29,13:40:11
405,2,1,NR,0,2024-01-29,13:33:41,2024-01-29,13:40:15
406,2,1,NR,0,2024-01-29,13:33:48,2024-01-29,13:40:17
407,2,1,NR,0,2024-01-29,13:33:55,2024-01-29,13:40:19
408,2,1,NR,0,2024-01-29,13:34:01,2024-01-29,13:40:22
409,2,1,NR,0,2024-01-29,13:34:08,2024-01-29,13:40:25
410,2,1,NR,0,2024-01-29,13:34:14,2024-01-29,13:40:26
411,2,1,NR,0,2024-01-29,13:34:19,2024-01-29,13:40:29
412,2,1,NR,0,2024-01-29,13:34:24,2024-01-29,13:40:32
413,2,1,NR,0,2024-01-29,13:34:29,2024-01-29,13:40:33
414,2,1,NR,0,2024-01-29,13:34:34,2024-01-29,13:40:36
415,2,1,NR,0,2024-01-29,13:34:42,2024-01-29,13:40:39
416,2,1,NR,0,2024-01-29,13:34:50,2024-01-29,13:40:40
417,2,1,NR,0,2024-01-29,13:35:00,2024-01-29,13:47:12
418,2,1,NR,0,2024-01-29,13:35:09,2024-01-29,13:51:33
419,2,1,NR,0,2024-01-29,13:35:19,2024-01-29,14:08:11
420,2,1,NR,0,2024-01-29,13:35:27,2024-01-29,14:18:49
421,2,1,NR,0,2024-01-29,13:35:34,2024-01-29,14:22:08
422,2,1,NR,0,2024-01-29,13:35:41,2024-01-29,14:32:33
423,2,1,NR,0,2024-01-29,13:35:49,2024-01-29,14:37:17
424,2,1,NR,0,2024-01-29,13:35:55,2024-01-29,14:43:25
425,2,1,NR,0,2024-01-29,13:36:02,2024-01-29,14:47:39
426,2,1,NR,0,2024-01-29,13:36:09,2024-01-29,14:51:23
427,2,1,NR,0,2024-01-29,13:36:15,2024-01-29,14:57:37
428,2,1,NR,0,2024-01-29,13:36:22,2024-01-29,15:02:39
429,2,1,NR,0,2024-01-29,13:36:29,2024-01-29,15:03:27
430,3,1,T,0,2024-01-29,13:36:38,2024-01-29,14:38:25
431,3,1,T,0,2024-01-29,13:36:43,2024-01-29,14:38:29
432,3,1,T,0,2024-01-29,13:36:48,2024-01-29,14:38:38
433,3,1,T,0,2024-01-29,13:36:53,2024-01-29,14:38:42
434,3,1,T,0,2024-01-29,13:36:58,2024-01-29,14:38:47
435,3,1,T,0,2024-01-29,13:37:07,2024-01-29,14:38:51
436,3,1,T,0,2024-01-29,13:37:14,2024-01-29,14:49:17
437,3,1,T,0,2024-01-29,13:37:24,2024-01-29,15:05:50
438,3,1,T,0,2024-01-29,13:37:33,2024-01-29,15:21:49
439,3,1,T,0,2024-01-29,13:37:41,2024-01-29,15:54:26
440,3,1,T,0,2024-01-29,13:37:48,2024-01-29,16:16:01
441,3,1,T,0,2024-01-29,13:37:56,2024-01-29,16:16:36
442,3,1,T,0,2024-01-29,13:38:07,2024-01-29,16:33:30
443,3,1,T,0,2024-01-29,13:38:17,2024-01-29,16:49:16
444,3,1,T,0,2024-01-29,13:38:25,2024-01-29,17:05:07
445,3,1,T,0,2024-01-29,13:38:33,2024-01-29,17:19:42
446,3,1,T,0,2024-01-29,13:38:40,2024-01-29,17:31:51
447,3,1,T,0,2024-01-29,13:38:47,2024-01-29,17:53:08
448,1,1,W,0,2024-01-29,13:38:54,2024-01-29,13:39:33
449,1,1,W,0,2024-01-29,13:38:59,2024-01-29,14:26:02
450,1,1,W,0,2024-01-29,13:39:04,2024-01-29,14:26:39
451,1,1,W,0,2024-01-29,13:39:09,2024-01-29,14:26:42
452,1,1,W,0,2024-01-29,13:39:14,2024-01-29,14:26:45
453,1,1,W,0,2024-01-29,13:39:19,2024-01-29,14:26:49
454,1,1,W,0,2024-01-29,13:39:23,2024-01-29,14:26:52
455,1,1,W,0,2024-01-29,13:39:29,2024-01-29,14:26:55
456,1,1,W,0,2024-01-29,13:39:34,2024-01-29,14:26:58
457,1,1,W,0,2024-01-29,13:39:39,2024-01-29,14:27:01
458,1,1,W,0,2024-01-29,13:39:44,2024-01-29,14:27:05
459,1,1,W,0,2024-01-29,13:39:49,2024-01-29,14:33:37
460,1,1,W,0,2024-01-29,13:39:54,2024-01-29,16:34:17
461,1,1,W,0,2024-01-29,13:39:58,2024-01-29,16:34:26
462,1,1,W,0,2024-01-29,13:40:03,2024-01-29,16:34:30
463,1,1,W,0,2024-01-29,13:40:08,2024-01-29,16:34:33
464,1,1,W,0,2024-01-29,13:40:13,2024-01-29,16:34:36
465,1,1,W,0,2024-01-29,13:40:18,2024-01-29,16:34:40
466,1,1,W,0,2024-01-29,13:40:23,2024-01-29,16:34:43
467,1,1,W,0,2024-01-29,13:40:28,2024-01-29,16:34:46
468,1,1,W,0,2024-01-29,13:40:33,2024-01-29,17:10:03
469,1,1,W,0,2024-01-29,13:40:38,2024-01-29,17:10:20
470,1,1,W,0,2024-01-29,13:40:43,2024-01-29,17:57:43
471,1,0,W,1,2024-01-29,13:40:48,2024-01-29,17:57:43
472,1,0,W,2,2024-01-29,13:40:53,2024-01-29,17:57:43
473,1,0,W,3,2024-01-29,13:41:04,2024-01-29,17:57:43
474,1,0,W,4,2024-01-29,13:41:10,2024-01-29,17:57:43
475,1,0,W,5,2024-01-29,13:41:14,2024-01-29,17:57:43
476,1,0,W,6,2024-01-29,13:41:19,2024-01-29,17:57:43
477,1,0,W,7,2024-01-29,13:41:25,2024-01-29,17:57:43
478,1,1,W,0,2024-01-29,13:41:33,2024-01-29,14:27:17
479,1,0,W,8,2024-01-29,13:41:39,2024-01-29,17:57:43
480,1,0,W,9,2024-01-29,13:41:48,2024-01-29,17:57:43
481,1,0,W,10,2024-01-29,13:41:55,2024-01-29,17:57:43
482,1,0,W,11,2024-01-29,13:42:02,2024-01-29,17:57:43
483,1,1,W,0,2024-01-29,13:42:11,2024-01-29,14:28:15
484,1,1,W,0,2024-01-29,13:42:18,2024-01-29,14:33:45
